Order_ID	Order_Product_ID	Order_Date	Order_Priority	Order_Quantity	Sales	Discount	Ship_Mode	Profit	Unit_Price	Shipping_Cost	Customer_Name	Province	Region	Customer_Segment	Product_Category	Product_Sub_Category	Product_Name	Product_Container	Ship_Date
9123	769	6/26/10	Critical	27	384.9	0.07	Express Air	-108.28	14.03	9.37	Matt Collins	British Columbia	West	Consumer	Office Supplies	Storage & Organization	Project Tote Personal File	Small Box	2010-06-27
9792	770	7/23/11	Low	14	84.09	0.02	Regular Air	-73.14	5.4	7.78	Sally Knutson	British Columbia	West	Consumer	Office Supplies	Binders and Binder Accessories	3M Organizer Strips	Small Box	2011-07-23
9860	771	10/10/10	Critical	43	319.69	0	Regular Air	-73.66	7.28	3.52	Kimberly Carter	British Columbia	West	Home Office	Technology	Computer Peripherals	"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack"	Small Pack	2010-10-11
10310	772	2/5/09	Low	48	139.86	0.07	Regular Air	9.59	2.88	1.01	Christina Vanderzanden	British Columbia	West	Small Business	Office Supplies	Pens & Art Supplies	"Sanford Colorific Colored Pencils, 12/Box"	Wrap Bag	2009-02-09
10310	773	2/5/09	Low	6	926.585	0.1	Regular Air	-655.42	195.99	3.99	Christina Vanderzanden	British Columbia	West	Small Business	Technology	Telephones and Communication	R380	Small Box	2009-02-12
10369	774	11/9/11	Low	4	27.34	0.06	Regular Air	-12.38	5.78	4.96	Kimberly Carter	British Columbia	West	Home Office	Office Supplies	Paper	Xerox 1899	Small Box	2011-11-11
10369	775	11/9/11	Low	23	683.68	0	Regular Air	-95.54	28.48	8.99	Kimberly Carter	British Columbia	West	Home Office	Technology	Computer Peripherals	"Imation IBM Formatted Diskettes, 100/Pack"	Small Pack	2011-11-14
10692	776	7/26/09	Low	26	100.41	0.04	Regular Air	-69.91	3.57	4.17	Rob Haberlin	British Columbia	West	Corporate	Office Supplies	Pens & Art Supplies	Barrel Sharpener	Small Pack	2009-07-28
10692	777	7/26/09	Low	48	8101.9875	0.05	Regular Air	2369.84	200.99	4.2	Rob Haberlin	British Columbia	West	Corporate	Technology	Telephones and Communication	2160i	Small Box	2009-07-30
10692	778	7/26/09	Low	8	1313.811	0.07	Regular Air	-457.16	195.99	8.99	Rob Haberlin	British Columbia	West	Corporate	Technology	Telephones and Communication	A1228	Small Box	2009-07-26
11553	779	4/18/09	Medium	28	1350.34	0.1	Express Air	-517.17	52.99	19.99	Justin Knight	British Columbia	West	Corporate	Office Supplies	Storage & Organization	"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"	Small Box	2009-04-19
11553	780	4/18/09	Medium	8	861.26	0.07	Delivery Truck	-429.86	100.98	57.38	Justin Knight	British Columbia	West	Corporate	Furniture	Bookcases	"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"	Jumbo Box	2009-04-21
11553	781	4/18/09	Medium	20	1531.411	0.03	Regular Air	365.42	85.99	0.99	Justin Knight	British Columbia	West	Corporate	Technology	Telephones and Communication	Accessory34	Wrap Bag	2009-04-20
11776	782	2/24/12	Low	40	57.24	0.04	Express Air	-14.1	1.26	0.7	Christina Vanderzanden	British Columbia	West	Small Business	Office Supplies	Rubber Bands	Bagged Rubber Bands	Wrap Bag	2012-02-24
11782	783	7/28/12	Low	46	247.21	0.02	Regular Air	-63.72	4.98	4.75	Marina Lichtenstein	British Columbia	West	Corporate	Office Supplies	Paper	Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)	Small Box	2012-08-02
11782	784	7/28/12	Low	27	1541.781	0.07	Regular Air	14.35	66.99	13.99	Marina Lichtenstein	British Columbia	West	Corporate	Technology	Telephones and Communication	"Panasonic All Digital Answering System with Caller ID*, KX-TM150B"	Medium Box	2012-08-04
12199	785	12/14/11	Low	2	19	0.01	Regular Air	-10.73	6.54	5.27	Justin Knight	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones¬ Four-Pocket Poly Binders	Small Box	2011-12-19
12199	786	12/14/11	Low	50	8289.51	0.01	Regular Air	3051.62	155.06	7.07	Justin Knight	British Columbia	West	Corporate	Office Supplies	Storage & Organization	"Dual Level, Single-Width Filing Carts"	Small Box	2011-12-18
14275	787	6/13/10	Low	20	42.22	0.04	Regular Air	-7.73	2.08	1.49	Gene Hale	British Columbia	West	Consumer	Office Supplies	Binders and Binder Accessories	Economy Binders	Small Box	2010-06-15
14275	788	6/13/10	Low	4	653.44	0.06	Delivery Truck	-187.75	160.98	30	Gene Hale	British Columbia	West	Consumer	Furniture	Chairs & Chairmats	Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms	Jumbo Drum	2010-06-15
14535	789	10/1/10	Not Specified	22	245.96	0.03	Regular Air	-33.82	11.29	5.03	Gene Hale	British Columbia	West	Consumer	Office Supplies	Storage & Organization	X-Rack» File for Hanging Folders	Small Box	2010-10-02
15329	790	4/27/12	High	34	1014.87	0.04	Express Air	319.52	29.89	1.99	Rob Haberlin	British Columbia	West	Consumer	Technology	Computer Peripherals	"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS"	Small Pack	2012-04-27
15621	791	9/24/11	Critical	18	35.51	0.02	Express Air	-13.95	1.68	1.57	Gene Hale	British Columbia	West	Consumer	Office Supplies	Pens & Art Supplies	Newell 323	Wrap Bag	2011-09-25
15621	792	9/24/11	Critical	39	1105.66	0.02	Regular Air	-136.2	28.28	13.99	Gene Hale	British Columbia	West	Consumer	Office Supplies	Storage & Organization	Eldon Portable Mobile Manager	Medium Box	2011-09-24
17826	793	6/30/12	High	18	78.93	0.04	Regular Air	-88.61	3.89	7.01	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Binders and Binder Accessories	Avery Binder Labels	Small Box	2012-07-01
17926	794	11/10/11	Critical	37	608.33	0.02	Regular Air	-70.04	15.31	8.78	Sally Knutson	British Columbia	West	Consumer	Office Supplies	Storage & Organization	Eldon Jumbo ProFile» Portable File Boxes Graphite/Black	Small Box	2011-11-12
18247	795	11/5/09	Not Specified	20	155.8	0	Regular Air	27.22	7.59	4	Rob Haberlin	British Columbia	West	Corporate	Furniture	Office Furnishings	"Master Giant Foot¬ Doorstop, Safety Yellow"	Wrap Bag	2009-11-06
18471	796	2/19/09	Not Specified	37	226.65	0	Regular Air	46.41	5.98	0.96	Justin Knight	British Columbia	West	Corporate	Office Supplies	Pens & Art Supplies	Newell 315	Wrap Bag	2009-02-20
18471	797	2/19/09	Not Specified	4	10.96	0.02	Regular Air	-8.02	2.08	2.56	Justin Knight	British Columbia	West	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Kleencut¬ Forged Office Shears by Acme United Corporation	Small Pack	2009-02-20
18471	798	2/19/09	Not Specified	29	185.61	0.02	Regular Air	-47.12	5.98	5.46	Justin Knight	British Columbia	West	Corporate	Office Supplies	Paper	Xerox 1983	Small Box	2009-02-20
19813	799	3/2/10	Critical	29	1098.506	0.05	Regular Air	218.73	45.99	2.5	Lena Cacioppo	British Columbia	West	Home Office	Technology	Telephones and Communication	T61	Small Box	2010-03-03
20322	800	6/28/09	Critical	46	160.27	0.06	Regular Air	-183.36	3.58	5.47	Seth Vernon	British Columbia	West	Home Office	Office Supplies	Binders and Binder Accessories	Avery Poly Binder Pockets	Small Box	2009-06-30
20322	801	6/28/09	Critical	46	4601.02	0.09	Delivery Truck	-129.53	100.98	35.84	Seth Vernon	British Columbia	West	Home Office	Furniture	Bookcases	"Bush Westfield Collection Bookcases, Fully Assembled"	Jumbo Box	2009-06-28
20322	802	6/28/09	Critical	15	89.89	0.1	Regular Air	-72.28	5.78	7.96	Seth Vernon	British Columbia	West	Home Office	Office Supplies	Paper	Xerox 196	Small Box	2009-06-28
20422	803	1/26/09	High	30	447.33	0.03	Regular Air	115.21	14.34	5	Gene Hale	British Columbia	West	Consumer	Furniture	Office Furnishings	Nu-Dell Leatherette Frames	Small Pack	2009-01-27
20448	804	8/2/11	Critical	23	104.82	0.02	Express Air	6.84	3.69	2.5	Luke Weiss	British Columbia	West	Corporate	Office Supplies	Envelopes	Colored Envelopes	Small Box	2011-08-03
21892	805	7/4/10	High	6	34.88	0.06	Regular Air	-18.34	4.91	4.97	Justin Knight	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"	Small Box	2010-07-06
22980	806	10/1/12	Not Specified	17	224.09	0	Regular Air	-27.92	12.44	6.27	Rob Haberlin	British Columbia	West	Consumer	Office Supplies	Storage & Organization	Eldon Simplefile¬ Box Office¬	Medium Box	2012-10-02
23907	807	7/14/11	Not Specified	7	384.2	0.05	Regular Air	-164.46	65.99	2.5	Julie Creighton	British Columbia	West	Corporate	Technology	Telephones and Communication	6190	Small Box	2011-07-14
24064	808	7/25/10	Medium	23	6366.52	0.07	Delivery Truck	935.8	297.64	14.7	Sanjit Chand	British Columbia	West	Home Office	Technology	Office Machines	Panasonic KX-P3200 Dot Matrix Printer	Jumbo Drum	2010-07-28
24132	809	7/6/09	Low	4	31.01	0.03	Regular Air	-4.49	6.75	2.99	Justin Knight	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones DublLock¬ D-Ring Binders	Small Box	2009-07-11
24132	810	7/6/09	Low	46	331.83	0.05	Regular Air	-101.25	7.1	6.05	Justin Knight	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	"Wilson Jones Hanging View Binder, White, 1"""	Small Box	2009-07-06
24132	811	7/6/09	Low	22	446.46	0.04	Regular Air	-1.88	20.95	4	Justin Knight	British Columbia	West	Corporate	Technology	Computer Peripherals	"Fellowes Basic 104-Key Keyboard, Platinum"	Small Box	2009-07-11
24132	812	7/6/09	Low	31	1252.89	0.05	Regular Air	339.75	39.06	10.55	Justin Knight	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Ibico Recycled Linen-Style Covers	Small Box	2009-07-13
24132	813	7/6/09	Low	12	47.79	0.04	Regular Air	-57.75	3.52	6.83	Justin Knight	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Self-Adhesive Ring Binder Labels	Small Box	2009-07-15
24132	814	7/6/09	Low	3	63.84	0.02	Regular Air	-47.97	15.51	17.78	Justin Knight	British Columbia	West	Corporate	Office Supplies	Storage & Organization	"Tenex File Box, Personal Filing Tote with Lid, Black"	Small Box	2009-07-13
24576	815	12/11/12	Not Specified	29	531.063	0.03	Regular Air	24.56	20.99	4.81	Luke Weiss	British Columbia	West	Corporate	Technology	Telephones and Communication	1726 Digital Answering Machine	Medium Box	2012-12-13
24576	816	12/11/12	Not Specified	10	152.84	0.05	Regular Air	38.02	14.58	7.4	Luke Weiss	British Columbia	West	Corporate	Furniture	Office Furnishings	DAX Clear Channel Poster Frame	Small Box	2012-12-13
25248	817	12/1/11	Medium	33	271.14	0.05	Express Air	29.21	8.33	1.99	Christina Vanderzanden	British Columbia	West	Small Business	Technology	Computer Peripherals	"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples"	Small Pack	2011-12-03
25248	818	12/1/11	Medium	26	1150.3	0.1	Regular Air	418.19	48.91	5.81	Christina Vanderzanden	British Columbia	West	Small Business	Office Supplies	Paper	Xerox 1891	Small Box	2011-12-02
25475	819	4/4/09	Critical	49	305.96	0.06	Regular Air	-191.49	6.48	7.49	Lena Cacioppo	British Columbia	West	Home Office	Office Supplies	Paper	Xerox 220	Small Box	2009-04-04
26978	820	6/25/10	Medium	2	48.84	0.01	Regular Air	-21.2	18.97	9.03	Seth Vernon	British Columbia	West	Home Office	Office Supplies	Paper	Computer Printout Paper with Letter-Trim Perforations	Small Box	2010-06-26
27105	821	2/16/11	Not Specified	37	223.74	0.01	Regular Air	39.63	5.98	2.5	Sanjit Chand	British Columbia	West	Home Office	Office Supplies	Envelopes	Wausau Papers Astrobrights¬ Colored Envelopes	Small Box	2011-02-17
27105	822	2/16/11	Not Specified	2	26.82	0	Regular Air	26.21	10.4	5.4	Sanjit Chand	British Columbia	West	Home Office	Furniture	Office Furnishings	"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"	Small Pack	2011-02-17
28068	823	8/26/10	Low	23	631.99	0.08	Regular Air	-43.96	27.48	4	Julie Creighton	British Columbia	West	Corporate	Technology	Computer Peripherals	Belkin MediaBoard 104- Keyboard	Small Box	2010-08-28
28802	824	11/4/10	High	23	413.8	0.08	Express Air	51.36	17.67	8.99	Sanjit Chand	British Columbia	West	Home Office	Furniture	Office Furnishings	"Executive Impressions 12"" Wall Clock"	Small Pack	2010-11-06
28802	825	11/4/10	High	36	336.25	0	Express Air	25.95	8.34	4.82	Sanjit Chand	British Columbia	West	Home Office	Office Supplies	Paper	Southworth 25% Cotton Antique Laid Paper & Envelopes	Small Box	2010-11-07
28802	826	11/4/10	High	22	4001.4685	0.02	Regular Air	884.91	205.99	3	Sanjit Chand	British Columbia	West	Home Office	Technology	Telephones and Communication	6185	Small Box	2010-11-06
28839	827	4/28/09	Low	30	102.95	0.06	Express Air	-175.86	3.34	7.49	Anthony Johnson	British Columbia	West	Small Business	Office Supplies	Pens & Art Supplies	"Eldon Spacemaker¬ Box, Quick-Snap Lid, Clear"	Wrap Bag	2009-04-30
29252	828	8/6/09	Low	9	65.81	0.01	Regular Air	-15.44	6.48	5.19	Anthony Johnson	British Columbia	West	Small Business	Office Supplies	Paper	Xerox 1995	Small Box	2009-08-10
31941	829	3/18/09	Medium	32	2564.45	0.01	Express Air	650.73	78.65	13.99	Kimberly Carter	British Columbia	West	Small Business	Office Supplies	Appliances	Honeywell Quietcare HEPA Air Cleaner	Medium Box	2009-03-19
31941	830	3/18/09	Medium	7	53.55	0.07	Regular Air	-43.5	6.48	9.68	Kimberly Carter	British Columbia	West	Small Business	Office Supplies	Paper	Xerox 1993	Small Box	2009-03-20
32418	831	1/5/09	Not Specified	5	1244.19	0.08	Delivery Truck	-131.31	243.98	43.32	Marina Lichtenstein	British Columbia	West	Corporate	Furniture	Chairs & Chairmats	"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"	Jumbo Drum	2009-01-06
34241	832	10/8/12	Low	4	207.55	0.08	Regular Air	16.23	52.71	2.5	Sanjit Chand	British Columbia	West	Home Office	Office Supplies	Envelopes	"Strathmore #10 Envelopes, Ultimate White"	Small Box	2012-10-08
34816	833	11/5/10	Not Specified	29	1158.45	0.1	Regular Air	267.16	41.71	4.5	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Appliances	Fellowes 8 Outlet Superior Workstation Surge Protector	Small Box	2010-11-05
34816	834	11/5/10	Not Specified	43	2568.71	0.1	Regular Air	590.77	60.98	19.99	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Envelopes	"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"	Small Box	2010-11-07
35011	835	12/10/12	Not Specified	14	154.45	0.09	Regular Air	-2.31	10.98	3.37	Luke Weiss	British Columbia	West	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Fiskars¬ Softgrip Scissors	Small Pack	2012-12-12
36068	836	2/5/09	Critical	23	6133.18	0.06	Delivery Truck	1243.17	279.81	23.19	Anthony Johnson	British Columbia	West	Small Business	Office Supplies	Appliances	Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators	Jumbo Drum	2009-02-06
36930	837	9/28/11	Medium	34	2632.4755	0.01	Regular Air	1325.82	85.99	3.3	Michelle Arnett	British Columbia	West	Home Office	Technology	Telephones and Communication	Accessory20	Small Pack	2011-09-30
37315	838	6/5/12	Low	43	170.81	0.1	Regular Air	-133.68	4.28	5.17	Luke Weiss	British Columbia	West	Corporate	Office Supplies	Paper	Xerox 1971	Small Box	2012-06-12
37315	839	6/5/12	Low	31	4726.595	0.05	Express Air	1176.48	175.99	4.99	Luke Weiss	British Columbia	West	Corporate	Technology	Telephones and Communication	5165	Small Box	2012-06-12
37925	840	9/26/10	Medium	46	3780.16	0.1	Delivery Truck	1265.82	90.97	14	Luke Weiss	British Columbia	West	Corporate	Technology	Office Machines	Lexmark Z54se Color Inkjet Printer	Jumbo Drum	2010-09-27
37925	841	9/26/10	Medium	31	1784.048	0.05	Regular Air	394.45	65.99	3.99	Luke Weiss	British Columbia	West	Corporate	Technology	Telephones and Communication	StarTAC 7760	Small Box	2010-09-27
38021	842	1/21/09	Medium	46	1482.01	0.02	Regular Air	709.33	30.44	1.49	Rob Haberlin	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	"Premier Elliptical Ring Binder, Black"	Small Box	2009-01-23
38336	843	10/5/12	Critical	14	91.75	0.07	Regular Air	2.82	6.75	2.99	Julie Creighton	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones DublLock¬ D-Ring Binders	Small Box	2012-10-06
38336	844	10/5/12	Critical	31	346.57	0	Regular Air	-116.45	10.97	6.5	Julie Creighton	British Columbia	West	Corporate	Technology	Computer Peripherals	Micro Innovations 104 Keyboard	Small Box	2012-10-06
38565	845	3/25/09	Critical	20	234.09	0.01	Express Air	-11.69	10.64	5.16	Justin Knight	British Columbia	West	Corporate	Furniture	Office Furnishings	"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"	Small Box	2009-03-27
39783	846	9/20/12	Not Specified	19	82.43	0.04	Regular Air	-94.76	4.06	6.89	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Appliances	Eureka Disposable Bags for Sanitaire¬ Vibra Groomer I¬ Upright Vac	Small Box	2012-09-22
39783	847	9/20/12	Not Specified	31	295.97	0.02	Regular Air	5.02	8.85	5.6	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	GBC Standard Plastic Binding Systems Combs	Small Box	2012-09-22
39783	848	9/20/12	Not Specified	29	94.5	0.02	Regular Air	39.9	3.15	0.5	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Labels	Avery 520	Small Box	2012-09-21
42500	849	2/5/10	Not Specified	39	1836.06	0.04	Regular Air	437.07	48.92	4.5	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Appliances	"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"	Small Box	2010-02-07
42500	850	2/5/10	Not Specified	2	21.03	0.03	Regular Air	-10.48	8.69	2.99	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Binders and Binder Accessories	"Cardinal Slant-D¬ Ring Binder, Heavy Gauge Vinyl"	Small Box	2010-02-07
44162	851	3/19/10	High	46	507.64	0.04	Regular Air	42.76	10.98	3.37	Julie Creighton	British Columbia	West	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Fiskars¬ Softgrip Scissors	Small Pack	2010-03-20
44256	852	11/19/11	Low	39	301.36	0.09	Regular Air	48.45	8.01	2.87	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Paper	"TOPS Money Receipt Book, Consecutively Numbered in Red,"	Wrap Bag	2011-11-28
44256	853	11/19/11	Low	17	114.28	0.08	Regular Air	-38.72	6.48	5.84	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Paper	Xerox 226	Small Box	2011-11-24
44256	854	11/19/11	Low	49	1889.04	0.1	Express Air	182.15	40.97	8.99	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Pens & Art Supplies	Sanford 52201 APSCO Electric Pencil Sharpener	Small Pack	2011-11-26
44320	855	4/29/09	Medium	49	7002.08	0.1	Regular Air	-1640.51	154.13	69	Sally Knutson	British Columbia	West	Corporate	Furniture	Tables	Laminate Occasional Tables	Large Box	2009-04-30
45377	856	4/3/11	Low	47	91.43	0.08	Regular Air	-22.9	2.08	1.49	Kimberly Carter	British Columbia	West	Home Office	Office Supplies	Binders and Binder Accessories	Round Ring Binders	Small Box	2011-04-05
47367	857	4/16/11	Medium	7	27.99	0.06	Regular Air	-0.17	3.8	1.49	Rob Haberlin	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Durable Pressboard Binders	Small Box	2011-04-16
47367	858	4/16/11	Medium	6	21.07	0.08	Regular Air	2.28	3.69	0.5	Rob Haberlin	British Columbia	West	Corporate	Office Supplies	Labels	Avery 52	Small Box	2011-04-17
47750	859	6/15/10	Low	37	102.46	0.08	Regular Air	36.64	2.88	0.5	Sally Knutson	British Columbia	West	Corporate	Office Supplies	Labels	Avery 492	Small Box	2010-06-20
47750	860	6/15/10	Low	43	1097.6	0.05	Regular Air	216.12	25.38	8.99	Sally Knutson	British Columbia	West	Corporate	Furniture	Office Furnishings	"Executive Impressions 13"" Chairman Wall Clock"	Small Pack	2010-06-20
48388	861	8/9/09	High	3	21.64	0.08	Regular Air	-13.33	5.74	5.01	Marina Lichtenstein	British Columbia	West	Corporate	Office Supplies	Binders and Binder Accessories	Binder Posts	Small Box	2009-08-11
49059	862	9/20/09	Medium	48	128	0.09	Regular Air	45.51	2.89	0.5	Christina DeMoss	British Columbia	West	Home Office	Office Supplies	Labels	Avery 498	Small Box	2009-09-22
49059	863	9/20/09	Medium	5	252.66	0.02	Regular Air	32.86	48.91	5.81	Christina DeMoss	British Columbia	West	Home Office	Office Supplies	Paper	Xerox 1891	Small Box	2009-09-21
49510	864	3/20/12	Critical	16	44.1	0.04	Regular Air	-6.22	2.58	1.3	Luke Weiss	British Columbia	West	Corporate	Office Supplies	Pens & Art Supplies	DIXON Oriole¬ Pencils	Wrap Bag	2012-03-21
49634	865	3/23/12	Not Specified	45	132.31	0.02	Regular Air	10.91	2.88	1.49	Sally Knutson	British Columbia	West	Consumer	Office Supplies	Binders and Binder Accessories	Avery Durable Binders	Small Box	2012-03-25
50210	866	7/19/10	Low	47	178.51	0	Regular Air	82.3	3.75	0.5	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Labels	Avery 510	Small Box	2010-07-24
50210	867	7/19/10	Low	15	31.32	0	Regular Air	-30.26	1.86	2.58	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Rubber Bands	"Super Bands, 12/Pack"	Wrap Bag	2010-07-28
50503	868	11/21/12	Medium	28	1538.8655	0.05	Regular Air	-186.33	65.99	19.99	Sanjit Chand	British Columbia	West	Home Office	Technology	Telephones and Communication	iDEN i95	Small Box	2012-11-23
50816	869	3/27/09	High	25	286.07	0.07	Regular Air	-35.94	11.97	4.98	Anthony Johnson	British Columbia	West	Small Business	Office Supplies	Appliances	Staples 6 Outlet Surge	Small Box	2009-03-29
50816	870	3/27/09	High	26	733.92	0.03	Regular Air	302.8	28.53	1.49	Anthony Johnson	British Columbia	West	Small Business	Office Supplies	Binders and Binder Accessories	Lock-Up Easel 'Spel-Binder'	Small Box	2009-03-29
50816	871	3/27/09	High	6	99.11	0.01	Regular Air	-12.46	15.28	1.99	Anthony Johnson	British Columbia	West	Small Business	Technology	Computer Peripherals	"Memorex 4.7GB DVD+R, 3/Pack"	Small Pack	2009-03-29
51073	872	5/14/10	Not Specified	17	2475.08	0	Express Air	958.8	136.98	24.49	Luke Weiss	British Columbia	West	Corporate	Furniture	Office Furnishings	"3M Polarizing Task Lamp with Clamp Arm, Light Gray"	Large Box	2010-05-16
51073	873	5/14/10	Not Specified	49	1610.42	0	Regular Air	813.35	30.93	3.92	Luke Weiss	British Columbia	West	Corporate	Furniture	Office Furnishings	"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"	Small Pack	2010-05-15
51584	874	10/17/10	Critical	48	5620.2	0.01	Delivery Truck	176.04	110.98	30	Rob Haberlin	British Columbia	West	Corporate	Furniture	Chairs & Chairmats	Office Star Flex Back Scooter Chair with White Frame	Jumbo Drum	2010-10-18
51879	875	8/24/10	Not Specified	26	1382.31	0.03	Regular Air	372.26	51.94	19.99	Monica Federle	British Columbia	West	Corporate	Furniture	Office Furnishings	"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock"	Small Box	2010-08-26
51879	876	8/24/10	Not Specified	46	991.36	0.01	Regular Air	212.06	19.98	8.68	Monica Federle	British Columbia	West	Corporate	Office Supplies	Paper	Southworth 25% Cotton Premium Laser Paper and Envelopes	Small Box	2010-08-25
52288	877	8/10/11	High	19	1410.44	0.07	Regular Air	545.11	78.69	19.99	Kimberly Carter	British Columbia	West	Home Office	Furniture	Office Furnishings	Howard Miller 12-3/4 Diameter Accuwave DS » Wall Clock	Small Box	2011-08-11
53190	878	9/24/09	Medium	10	268.18	0.06	Regular Air	74.64	28.53	1.49	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Binders and Binder Accessories	Lock-Up Easel 'Spel-Binder'	Small Box	2009-09-27
53190	879	9/24/09	Medium	9	477.054	0.1	Regular Air	-170.53	65.99	3.99	Michelle Arnett	British Columbia	West	Home Office	Technology	Telephones and Communication	StarTAC 7760	Small Box	2009-09-25
53536	880	10/30/12	High	35	738.69	0.1	Regular Air	109.16	22.98	7.58	Sanjit Chand	British Columbia	West	Home Office	Furniture	Office Furnishings	"Seth Thomas 12"" Clock w/ Goldtone Case"	Small Box	2012-11-01
53536	881	10/30/12	High	5	1015.4	0	Delivery Truck	-234.59	179.29	56.2	Sanjit Chand	British Columbia	West	Home Office	Furniture	Tables	Bevis Round Conference Room Tables and Bases	Jumbo Box	2012-11-01
53572	882	5/7/10	Medium	17	184.09	0.07	Regular Air	4.79	11.09	5.25	Marina Lichtenstein	British Columbia	West	Corporate	Office Supplies	Envelopes	#10 Self-Seal White Envelopes	Small Box	2010-05-08
53825	883	4/9/11	Low	36	1646.05	0.08	Regular Air	649.8	48.04	7.23	Joy Smith	British Columbia	West	Consumer	Office Supplies	Paper	Xerox 1885	Small Box	2011-04-11
53863	884	6/3/10	High	46	7807.45	0.02	Express Air	1660.15	161.55	19.99	Christina DeMoss	British Columbia	West	Home Office	Office Supplies	Storage & Organization	Fellowes Super Stor/Drawer¬ Files	Small Box	2010-06-06
54119	885	5/22/10	Medium	45	261	0.04	Express Air	-43.45	5.81	3.37	Monica Federle	British Columbia	West	Corporate	Office Supplies	Rubber Bands	"Advantus Push Pins, Aluminum Head"	Wrap Bag	2010-05-23
54119	886	5/22/10	Medium	4	127.56	0.05	Regular Air	-41.75	29.74	6.64	Monica Federle	British Columbia	West	Corporate	Office Supplies	Storage & Organization	Acco Perma¬ 2700 Stacking Storage Drawers	Small Box	2010-05-25
56224	887	10/25/12	Medium	35	144.06	0.01	Regular Air	-117.27	3.81	5.44	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Binders and Binder Accessories	"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"	Small Box	2012-10-27
56224	888	10/25/12	Medium	32	3205.24	0.01	Delivery Truck	-1115.99	95.95	74.35	Michelle Arnett	British Columbia	West	Home Office	Furniture	Chairs & Chairmats	Bevis Steel Folding Chairs	Jumbo Drum	2012-10-26
56224	889	10/25/12	Medium	46	339.27	0.1	Regular Air	48.59	7.89	2.82	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Rubber Bands	"Staples Vinyl Coated Paper Clips, 800/Box"	Wrap Bag	2012-10-25
56224	890	10/25/12	Medium	9	902.024	0.04	Delivery Truck	-153.25	124.49	51.94	Michelle Arnett	British Columbia	West	Home Office	Furniture	Tables	Bevis 36 x 72 Conference Tables	Jumbo Box	2012-10-26
56293	891	1/5/10	Not Specified	34	702.79	0.04	Regular Air	-44.81	19.99	11.17	Michelle Arnett	British Columbia	West	Home Office	Furniture	Office Furnishings	Telescoping Adjustable Floor Lamp	Large Box	2010-01-05
56293	892	1/5/10	Not Specified	44	712.64	0.06	Regular Air	-27.72	16.91	6.25	Michelle Arnett	British Columbia	West	Home Office	Office Supplies	Storage & Organization	"Tenex Personal Self-Stacking Standard File Box, Black/Gray"	Small Box	2010-01-06
